,Face1,Face2,MatchScore
0,S26_55.pgm,S29_55.pgm,100
0,S26_55.pgm,S30_55.pgm,0.554
0,S27_55.pgm,S28_55.pgm,1.794
0,S27_55.pgm,S29_55.pgm,100
0,S27_55.pgm,S30_55.pgm,0.755
0,S28_55.pgm,S29_55.pgm,100
0,S28_55.pgm,S30_55.pgm,2.2
0,S29_55.pgm,S30_55.pgm,100
0,S01_56.pgm,S02_56.pgm,1.605
0,S01_56.pgm,S03_56.pgm,0.552
0,S01_56.pgm,S04_56.pgm,1.629
0,S01_56.pgm,S05_56.pgm,1.367
0,S01_56.pgm,S06_56.pgm,1.186
0,S01_56.pgm,S07_56.pgm,1.934
0,S01_56.pgm,S09_56.pgm,0.803
0,S01_56.pgm,S10_56.pgm,2.37
0,S01_56.pgm,S11_56.pgm,1.065
0,S01_56.pgm,S12_56.pgm,0.547
0,S01_56.pgm,S13_56.pgm,1.694
0,S01_56.pgm,S14_56.pgm,1.529
0,S01_56.pgm,S15_56.pgm,1.47
0,S01_56.pgm,S16_56.pgm,1.787
0,S01_56.pgm,S17_56.pgm,1.342
0,S01_56.pgm,S18_56.pgm,0.798
0,S01_56.pgm,S19_56.pgm,1.399
0,S01_56.pgm,S20_56.pgm,1.114
0,S01_56.pgm,S21_56.pgm,0.662
0,S01_56.pgm,S22_56.pgm,0.408
0,S01_56.pgm,S23_56.pgm,1.434
0,S01_56.pgm,S24_56.pgm,100
0,S01_56.pgm,S25_56.pgm,0.958
0,S01_56.pgm,S26_56.pgm,0.373
0,S01_56.pgm,S27_56.pgm,0.606
0,S01_56.pgm,S28_56.pgm,1.753
0,S01_56.pgm,S29_56.pgm,100
0,S01_56.pgm,S30_56.pgm,0.568
0,S02_56.pgm,S03_56.pgm,1.345
0,S02_56.pgm,S04_56.pgm,2.815
0,S02_56.pgm,S05_56.pgm,1.885
0,S02_56.pgm,S06_56.pgm,1.772
0,S02_56.pgm,S07_56.pgm,1.972
0,S02_56.pgm,S09_56.pgm,2.563
0,S02_56.pgm,S10_56.pgm,1.76
0,S02_56.pgm,S11_56.pgm,1.994
0,S02_56.pgm,S12_56.pgm,2.205
0,S02_56.pgm,S13_56.pgm,1.349
0,S02_56.pgm,S14_56.pgm,0.685
0,S02_56.pgm,S15_56.pgm,1.678
0,S02_56.pgm,S16_56.pgm,2.038
0,S02_56.pgm,S17_56.pgm,1.462
0,S02_56.pgm,S18_56.pgm,2.175
0,S02_56.pgm,S19_56.pgm,1.581
0,S02_56.pgm,S20_56.pgm,1.554
0,S02_56.pgm,S21_56.pgm,2.267
0,S02_56.pgm,S22_56.pgm,2.032
0,S02_56.pgm,S23_56.pgm,1.232
0,S02_56.pgm,S24_56.pgm,100
0,S02_56.pgm,S25_56.pgm,1.199
0,S02_56.pgm,S26_56.pgm,2.02
0,S02_56.pgm,S27_56.pgm,1.867
0,S02_56.pgm,S28_56.pgm,1.31
0,S02_56.pgm,S29_56.pgm,100
0,S02_56.pgm,S30_56.pgm,2.1
0,S03_56.pgm,S04_56.pgm,1.661
0,S03_56.pgm,S05_56.pgm,1.513
0,S03_56.pgm,S06_56.pgm,1.348
0,S03_56.pgm,S07_56.pgm,2.018
0,S03_56.pgm,S09_56.pgm,1.355
0,S03_56.pgm,S10_56.pgm,1.824
0,S03_56.pgm,S11_56.pgm,0.834
0,S03_56.pgm,S12_56.pgm,0.706
0,S03_56.pgm,S13_56.pgm,1.556
0,S03_56.pgm,S14_56.pgm,1.586
0,S03_56.pgm,S15_56.pgm,1.37
0,S03_56.pgm,S16_56.pgm,1.559
0,S03_56.pgm,S17_56.pgm,1.518
0,S03_56.pgm,S18_56.pgm,0.84
0,S03_56.pgm,S19_56.pgm,1.314
0,S03_56.pgm,S20_56.pgm,1.185
0,S03_56.pgm,S21_56.pgm,1.093
0,S03_56.pgm,S22_56.pgm,0.704
0,S03_56.pgm,S23_56.pgm,1.376
0,S03_56.pgm,S24_56.pgm,100
0,S03_56.pgm,S25_56.pgm,0.843
0,S03_56.pgm,S26_56.pgm,0.834
0,S03_56.pgm,S27_56.pgm,1.021
0,S03_56.pgm,S28_56.pgm,1.228
0,S03_56.pgm,S29_56.pgm,100
0,S03_56.pgm,S30_56.pgm,1.091
0,S04_56.pgm,S05_56.pgm,1.582
0,S04_56.pgm,S06_56.pgm,1.676
0,S04_56.pgm,S07_56.pgm,1.793
0,S04_56.pgm,S09_56.pgm,1.015
0,S04_56.pgm,S10_56.pgm,1.671
0,S04_56.pgm,S11_56.pgm,1.571
0,S04_56.pgm,S12_56.pgm,1.28
0,S04_56.pgm,S13_56.pgm,1.922
0,S04_56.pgm,S14_56.pgm,2.307
0,S04_56.pgm,S15_56.pgm,1.777
0,S04_56.pgm,S16_56.pgm,1.747
0,S04_56.pgm,S17_56.pgm,2.02
0,S04_56.pgm,S18_56.pgm,1.515
0,S04_56.pgm,S19_56.pgm,1.878
0,S04_56.pgm,S20_56.pgm,2.092
0,S04_56.pgm,S21_56.pgm,1.466
0,S04_56.pgm,S22_56.pgm,1.418
0,S04_56.pgm,S23_56.pgm,1.915
0,S04_56.pgm,S24_56.pgm,100
0,S04_56.pgm,S25_56.pgm,2.193
0,S04_56.pgm,S26_56.pgm,1.414
0,S04_56.pgm,S27_56.pgm,2.044
0,S04_56.pgm,S28_56.pgm,2.483
0,S04_56.pgm,S29_56.pgm,100
0,S04_56.pgm,S30_56.pgm,1.683
0,S05_56.pgm,S06_56.pgm,0.307
0,S05_56.pgm,S07_56.pgm,0.825
0,S05_56.pgm,S09_56.pgm,1.478
0,S05_56.pgm,S10_56.pgm,1.223
0,S05_56.pgm,S11_56.pgm,1.049
0,S05_56.pgm,S12_56.pgm,1.28
0,S05_56.pgm,S13_56.pgm,0.942
0,S05_56.pgm,S14_56.pgm,1.124
0,S05_56.pgm,S15_56.pgm,0.571
0,S05_56.pgm,S16_56.pgm,1.074
0,S05_56.pgm,S17_56.pgm,1.124
0,S05_56.pgm,S18_56.pgm,1.569
0,S05_56.pgm,S19_56.pgm,0.791
0,S05_56.pgm,S20_56.pgm,1.564
0,S05_56.pgm,S21_56.pgm,1.114
0,S05_56.pgm,S22_56.pgm,1.495
0,S05_56.pgm,S23_56.pgm,1.356
0,S05_56.pgm,S24_56.pgm,100
0,S05_56.pgm,S25_56.pgm,1.474
0,S05_56.pgm,S26_56.pgm,1.3
0,S05_56.pgm,S27_56.pgm,1.691
0,S05_56.pgm,S28_56.pgm,1.937
0,S05_56.pgm,S29_56.pgm,100
0,S05_56.pgm,S30_56.pgm,1.21
0,S06_56.pgm,S07_56.pgm,1.136
0,S06_56.pgm,S09_56.pgm,1.459
0,S06_56.pgm,S10_56.pgm,1.443
0,S06_56.pgm,S11_56.pgm,1.013
0,S06_56.pgm,S12_56.pgm,1.219
0,S06_56.pgm,S13_56.pgm,0.788
0,S06_56.pgm,S14_56.pgm,1.365
0,S06_56.pgm,S15_56.pgm,0.592
0,S06_56.pgm,S16_56.pgm,1.183
0,S06_56.pgm,S17_56.pgm,1.342
0,S06_56.pgm,S18_56.pgm,1.377
0,S06_56.pgm,S19_56.pgm,0.886
0,S06_56.pgm,S20_56.pgm,1.778
0,S06_56.pgm,S21_56.pgm,1.02
0,S06_56.pgm,S22_56.pgm,1.286
0,S06_56.pgm,S23_56.pgm,1.258
0,S06_56.pgm,S24_56.pgm,100
0,S06_56.pgm,S25_56.pgm,1.253
0,S06_56.pgm,S26_56.pgm,1.252
0,S06_56.pgm,S27_56.pgm,1.448
0,S06_56.pgm,S28_56.pgm,1.741
0,S06_56.pgm,S29_56.pgm,100
0,S06_56.pgm,S30_56.pgm,1.215
0,S07_56.pgm,S09_56.pgm,1.727
0,S07_56.pgm,S10_56.pgm,0.91
0,S07_56.pgm,S11_56.pgm,1.441
0,S07_56.pgm,S12_56.pgm,1.547
0,S07_56.pgm,S13_56.pgm,1.04
0,S07_56.pgm,S14_56.pgm,1.352
0,S07_56.pgm,S15_56.pgm,0.864
0,S07_56.pgm,S16_56.pgm,1.571
0,S07_56.pgm,S17_56.pgm,1.316
0,S07_56.pgm,S18_56.pgm,1.461
0,S07_56.pgm,S19_56.pgm,0.389
0,S07_56.pgm,S20_56.pgm,1.207
0,S07_56.pgm,S21_56.pgm,1.287
0,S07_56.pgm,S22_56.pgm,1.895
0,S07_56.pgm,S23_56.pgm,1.237
0,S07_56.pgm,S24_56.pgm,100
0,S07_56.pgm,S25_56.pgm,1.787
0,S07_56.pgm,S26_56.pgm,1.614
0,S07_56.pgm,S27_56.pgm,1.564
0,S07_56.pgm,S28_56.pgm,2.21
0,S07_56.pgm,S29_56.pgm,100
0,S07_56.pgm,S30_56.pgm,1.538
0,S09_56.pgm,S10_56.pgm,2.221
0,S09_56.pgm,S11_56.pgm,1.107
0,S09_56.pgm,S12_56.pgm,0.634
0,S09_56.pgm,S13_56.pgm,1.891
0,S09_56.pgm,S14_56.pgm,2.42
0,S09_56.pgm,S15_56.pgm,1.738
0,S09_56.pgm,S16_56.pgm,1.55
0,S09_56.pgm,S17_56.pgm,1.728
0,S09_56.pgm,S18_56.pgm,0.99
0,S09_56.pgm,S19_56.pgm,1.56
0,S09_56.pgm,S20_56.pgm,1.43
0,S09_56.pgm,S21_56.pgm,0.668
0,S09_56.pgm,S22_56.pgm,0.528
0,S09_56.pgm,S23_56.pgm,1.896
0,S09_56.pgm,S24_56.pgm,100
0,S09_56.pgm,S25_56.pgm,1.514
0,S09_56.pgm,S26_56.pgm,0.524
0,S09_56.pgm,S27_56.pgm,0.828
0,S09_56.pgm,S28_56.pgm,2.255
0,S09_56.pgm,S29_56.pgm,100
0,S09_56.pgm,S30_56.pgm,0.926
0,S10_56.pgm,S11_56.pgm,1.409
0,S10_56.pgm,S12_56.pgm,2.025
0,S10_56.pgm,S13_56.pgm,1.308
0,S10_56.pgm,S14_56.pgm,1.334
0,S10_56.pgm,S15_56.pgm,1.382
0,S10_56.pgm,S16_56.pgm,1.303
0,S10_56.pgm,S17_56.pgm,1.854
0,S10_56.pgm,S18_56.pgm,1.758
0,S10_56.pgm,S19_56.pgm,1.384
0,S10_56.pgm,S20_56.pgm,1.686
0,S10_56.pgm,S21_56.pgm,2.267
0,S10_56.pgm,S22_56.pgm,2.18
0,S10_56.pgm,S23_56.pgm,1.178
0,S10_56.pgm,S24_56.pgm,100
0,S10_56.pgm,S25_56.pgm,1.873
0,S10_56.pgm,S26_56.pgm,2.172
0,S10_56.pgm,S27_56.pgm,2.394
0,S10_56.pgm,S28_56.pgm,1.598
0,S10_56.pgm,S29_56.pgm,100
0,S10_56.pgm,S30_56.pgm,2.312
0,S11_56.pgm,S12_56.pgm,1.231
0,S11_56.pgm,S13_56.pgm,0.831
0,S11_56.pgm,S14_56.pgm,1.639
0,S11_56.pgm,S15_56.pgm,1.166
0,S11_56.pgm,S16_56.pgm,0.902
0,S11_56.pgm,S17_56.pgm,1.817
0,S11_56.pgm,S18_56.pgm,1.334
0,S11_56.pgm,S19_56.pgm,1.099
0,S11_56.pgm,S20_56.pgm,1.413
0,S11_56.pgm,S21_56.pgm,1.41
0,S11_56.pgm,S22_56.pgm,1.192
0,S11_56.pgm,S23_56.pgm,1.185
0,S11_56.pgm,S24_56.pgm,100
0,S11_56.pgm,S25_56.pgm,0.704
0,S11_56.pgm,S26_56.pgm,1.326
0,S11_56.pgm,S27_56.pgm,1.536
0,S11_56.pgm,S28_56.pgm,1.309
0,S11_56.pgm,S29_56.pgm,100
0,S11_56.pgm,S30_56.pgm,1.234
0,S12_56.pgm,S13_56.pgm,1.906
0,S12_56.pgm,S14_56.pgm,1.992
0,S12_56.pgm,S15_56.pgm,1.317
0,S12_56.pgm,S16_56.pgm,1.54
0,S12_56.pgm,S17_56.pgm,1.617
0,S12_56.pgm,S18_56.pgm,0.358
0,S12_56.pgm,S19_56.pgm,1.352
0,S12_56.pgm,S20_56.pgm,1.294
0,S12_56.pgm,S21_56.pgm,0.374
0,S12_56.pgm,S22_56.pgm,0.377
0,S12_56.pgm,S23_56.pgm,1.547
0,S12_56.pgm,S24_56.pgm,100
0,S12_56.pgm,S25_56.pgm,1.508
0,S12_56.pgm,S26_56.pgm,0.148
0,S12_56.pgm,S27_56.pgm,0.476
0,S12_56.pgm,S28_56.pgm,2.033
0,S12_56.pgm,S29_56.pgm,100
0,S12_56.pgm,S30_56.pgm,0.753
0,S13_56.pgm,S14_56.pgm,0.927
0,S13_56.pgm,S15_56.pgm,0.551
0,S13_56.pgm,S16_56.pgm,1.047
0,S13_56.pgm,S17_56.pgm,1.74
0,S13_56.pgm,S18_56.pgm,2.054
0,S13_56.pgm,S19_56.pgm,0.791
0,S13_56.pgm,S20_56.pgm,1.916
0,S13_56.pgm,S21_56.pgm,1.813
0,S13_56.pgm,S22_56.pgm,1.951
0,S13_56.pgm,S23_56.pgm,1.487
0,S13_56.pgm,S24_56.pgm,100
0,S13_56.pgm,S25_56.pgm,1.17
0,S13_56.pgm,S26_56.pgm,1.996
0,S13_56.pgm,S27_56.pgm,1.963
0,S13_56.pgm,S28_56.pgm,1.265
0,S13_56.pgm,S29_56.pgm,100
0,S13_56.pgm,S30_56.pgm,1.926
0,S14_56.pgm,S15_56.pgm,0.999
0,S14_56.pgm,S16_56.pgm,1.476
0,S14_56.pgm,S17_56.pgm,1.565
0,S14_56.pgm,S18_56.pgm,2.301
0,S14_56.pgm,S19_56.pgm,1.347
0,S14_56.pgm,S20_56.pgm,1.661
0,S14_56.pgm,S21_56.pgm,2.148
0,S14_56.pgm,S22_56.pgm,2.15
0,S14_56.pgm,S23_56.pgm,1.286
0,S14_56.pgm,S24_56.pgm,100
0,S14_56.pgm,S25_56.pgm,1.229
0,S14_56.pgm,S26_56.pgm,1.953
0,S14_56.pgm,S27_56.pgm,1.978
0,S14_56.pgm,S28_56.pgm,1.383
0,S14_56.pgm,S29_56.pgm,100
0,S14_56.pgm,S30_56.pgm,2.049
0,S15_56.pgm,S16_56.pgm,1.128
0,S15_56.pgm,S17_56.pgm,1.337
0,S15_56.pgm,S18_56.pgm,1.541
0,S15_56.pgm,S19_56.pgm,0.684
0,S15_56.pgm,S20_56.pgm,1.57
0,S15_56.pgm,S21_56.pgm,1.172
0,S15_56.pgm,S22_56.pgm,1.605
0,S15_56.pgm,S23_56.pgm,1.757
0,S15_56.pgm,S24_56.pgm,100
0,S15_56.pgm,S25_56.pgm,1.379
0,S15_56.pgm,S26_56.pgm,1.534
0,S15_56.pgm,S27_56.pgm,1.507
0,S15_56.pgm,S28_56.pgm,1.336
0,S15_56.pgm,S29_56.pgm,100
0,S15_56.pgm,S30_56.pgm,1.411
0,S16_56.pgm,S17_56.pgm,1.771
0,S16_56.pgm,S18_56.pgm,1.795
0,S16_56.pgm,S19_56.pgm,1.813
0,S16_56.pgm,S20_56.pgm,1.788
0,S16_56.pgm,S21_56.pgm,1.921
0,S16_56.pgm,S22_56.pgm,1.667
0,S16_56.pgm,S23_56.pgm,1.343
0,S16_56.pgm,S24_56.pgm,100
0,S16_56.pgm,S25_56.pgm,1.223
0,S16_56.pgm,S26_56.pgm,1.78
0,S16_56.pgm,S27_56.pgm,1.914
0,S16_56.pgm,S28_56.pgm,1.079
0,S16_56.pgm,S29_56.pgm,100
0,S16_56.pgm,S30_56.pgm,2.13
0,S17_56.pgm,S18_56.pgm,1.371
0,S17_56.pgm,S19_56.pgm,1.252
0,S17_56.pgm,S20_56.pgm,0.759
0,S17_56.pgm,S21_56.pgm,1.232
0,S17_56.pgm,S22_56.pgm,1.414
0,S17_56.pgm,S23_56.pgm,1.469
0,S17_56.pgm,S24_56.pgm,100
0,S17_56.pgm,S25_56.pgm,1.807
0,S17_56.pgm,S26_56.pgm,1.353
0,S17_56.pgm,S27_56.pgm,1.622
0,S17_56.pgm,S28_56.pgm,2.38
0,S17_56.pgm,S29_56.pgm,100
0,S17_56.pgm,S30_56.pgm,1.171
0,S18_56.pgm,S19_56.pgm,1.302
0,S18_56.pgm,S20_56.pgm,0.928
0,S18_56.pgm,S21_56.pgm,0.519
0,S18_56.pgm,S22_56.pgm,0.528
0,S18_56.pgm,S23_56.pgm,1.377
0,S18_56.pgm,S24_56.pgm,100
0,S18_56.pgm,S25_56.pgm,1.568
0,S18_56.pgm,S26_56.pgm,0.372
0,S18_56.pgm,S27_56.pgm,0.554
0,S18_56.pgm,S28_56.pgm,2.154
0,S18_56.pgm,S29_56.pgm,100
0,S18_56.pgm,S30_56.pgm,0.679
0,S19_56.pgm,S20_56.pgm,1.04
0,S19_56.pgm,S21_56.pgm,0.94
0,S19_56.pgm,S22_56.pgm,1.649
0,S19_56.pgm,S23_56.pgm,1.399
0,S19_56.pgm,S24_56.pgm,100
0,S19_56.pgm,S25_56.pgm,1.254
0,S19_56.pgm,S26_56.pgm,1.414
0,S19_56.pgm,S27_56.pgm,1.249
0,S19_56.pgm,S28_56.pgm,1.978
0,S19_56.pgm,S29_56.pgm,100
0,S19_56.pgm,S30_56.pgm,1.082
0,S20_56.pgm,S21_56.pgm,1.238
0,S20_56.pgm,S22_56.pgm,1.195
0,S20_56.pgm,S23_56.pgm,1.405
0,S20_56.pgm,S24_56.pgm,100
0,S20_56.pgm,S25_56.pgm,0.992
0,S20_56.pgm,S26_56.pgm,1.1
0,S20_56.pgm,S27_56.pgm,1.088
0,S20_56.pgm,S28_56.pgm,1.942
0,S20_56.pgm,S29_56.pgm,100
0,S20_56.pgm,S30_56.pgm,1.023
0,S21_56.pgm,S22_56.pgm,0.58
0,S21_56.pgm,S23_56.pgm,1.765
0,S21_56.pgm,S24_56.pgm,100
0,S21_56.pgm,S25_56.pgm,1.657
0,S21_56.pgm,S26_56.pgm,0.343
0,S21_56.pgm,S27_56.pgm,0.401
0,S21_56.pgm,S28_56.pgm,2.302
0,S21_56.pgm,S29_56.pgm,100
0,S21_56.pgm,S30_56.pgm,0.333
0,S22_56.pgm,S23_56.pgm,1.645
0,S22_56.pgm,S24_56.pgm,100
0,S22_56.pgm,S25_56.pgm,1.268
0,S22_56.pgm,S26_56.pgm,0.183
0,S22_56.pgm,S27_56.pgm,0.454
0,S22_56.pgm,S28_56.pgm,1.883
0,S22_56.pgm,S29_56.pgm,100
0,S22_56.pgm,S30_56.pgm,0.755
0,S23_56.pgm,S24_56.pgm,100
0,S23_56.pgm,S25_56.pgm,1.164
0,S23_56.pgm,S26_56.pgm,1.487
0,S23_56.pgm,S27_56.pgm,1.868
0,S23_56.pgm,S28_56.pgm,1.984
0,S23_56.pgm,S29_56.pgm,100
0,S23_56.pgm,S30_56.pgm,1.634
0,S24_56.pgm,S25_56.pgm,100
0,S24_56.pgm,S26_56.pgm,100
0,S24_56.pgm,S27_56.pgm,100
0,S24_56.pgm,S28_56.pgm,100
0,S24_56.pgm,S29_56.pgm,100
0,S24_56.pgm,S30_56.pgm,100
0,S25_56.pgm,S26_56.pgm,1.414
0,S25_56.pgm,S27_56.pgm,1.315
0,S25_56.pgm,S28_56.pgm,0.808
0,S25_56.pgm,S29_56.pgm,100
0,S25_56.pgm,S30_56.pgm,1.329
0,S26_56.pgm,S27_56.pgm,0.39
0,S26_56.pgm,S28_56.pgm,2.2
0,S26_56.pgm,S29_56.pgm,100
0,S26_56.pgm,S30_56.pgm,0.556
0,S27_56.pgm,S28_56.pgm,1.847
0,S27_56.pgm,S29_56.pgm,100
0,S27_56.pgm,S30_56.pgm,0.748
0,S28_56.pgm,S29_56.pgm,100
0,S28_56.pgm,S30_56.pgm,2.216
0,S29_56.pgm,S30_56.pgm,100
0,S01_57.pgm,S02_57.pgm,1.837
0,S01_57.pgm,S03_57.pgm,0.374
0,S01_57.pgm,S04_57.pgm,1.407
0,S01_57.pgm,S05_57.pgm,1.276
0,S01_57.pgm,S06_57.pgm,1.108
0,S01_57.pgm,S07_57.pgm,1.808
0,S01_57.pgm,S09_57.pgm,0.935
0,S01_57.pgm,S10_57.pgm,2.05
0,S01_57.pgm,S11_57.pgm,1.105
0,S01_57.pgm,S12_57.pgm,0.569
0,S01_57.pgm,S13_57.pgm,1.674
0,S01_57.pgm,S14_57.pgm,1.653
0,S01_57.pgm,S15_57.pgm,1.348
0,S01_57.pgm,S16_57.pgm,1.491
0,S01_57.pgm,S17_57.pgm,1.214
0,S01_57.pgm,S18_57.pgm,0.646
0,S01_57.pgm,S19_57.pgm,1.585
0,S01_57.pgm,S20_57.pgm,1.311
0,S01_57.pgm,S21_57.pgm,0.722
0,S01_57.pgm,S22_57.pgm,0.628
0,S01_57.pgm,S23_57.pgm,1.22
0,S01_57.pgm,S24_57.pgm,100
0,S01_57.pgm,S25_57.pgm,1.133
0,S01_57.pgm,S26_57.pgm,0.535
0,S01_57.pgm,S27_57.pgm,0.946
0,S01_57.pgm,S28_57.pgm,1.758
0,S01_57.pgm,S29_57.pgm,100
0,S01_57.pgm,S30_57.pgm,0.689
0,S02_57.pgm,S03_57.pgm,1.513
0,S02_57.pgm,S04_57.pgm,2.876
0,S02_57.pgm,S05_57.pgm,1.984
0,S02_57.pgm,S06_57.pgm,1.724
0,S02_57.pgm,S07_57.pgm,1.526
0,S02_57.pgm,S09_57.pgm,2.447
0,S02_57.pgm,S10_57.pgm,1.79
0,S02_57.pgm,S11_57.pgm,1.869
0,S02_57.pgm,S12_57.pgm,1.941
0,S02_57.pgm,S13_57.pgm,0.972
0,S02_57.pgm,S14_57.pgm,0.707
0,S02_57.pgm,S15_57.pgm,1.547
0,S02_57.pgm,S16_57.pgm,1.983
0,S02_57.pgm,S17_57.pgm,1.512
0,S02_57.pgm,S18_57.pgm,2.13
0,S02_57.pgm,S19_57.pgm,1.329
0,S02_57.pgm,S20_57.pgm,1.466
0,S02_57.pgm,S21_57.pgm,2.044
0,S02_57.pgm,S22_57.pgm,2.007
0,S02_57.pgm,S23_57.pgm,1.23
0,S02_57.pgm,S24_57.pgm,100
0,S02_57.pgm,S25_57.pgm,1.451
0,S02_57.pgm,S26_57.pgm,1.919
0,S02_57.pgm,S27_57.pgm,1.716
0,S02_57.pgm,S28_57.pgm,1.42
0,S02_57.pgm,S29_57.pgm,100
0,S02_57.pgm,S30_57.pgm,2.198
0,S03_57.pgm,S04_57.pgm,1.608
0,S03_57.pgm,S05_57.pgm,1.383
0,S03_57.pgm,S06_57.pgm,1.309
0,S03_57.pgm,S07_57.pgm,1.843
0,S03_57.pgm,S09_57.pgm,1.035
0,S03_57.pgm,S10_57.pgm,2.01
0,S03_57.pgm,S11_57.pgm,0.91
0,S03_57.pgm,S12_57.pgm,0.41
0,S03_57.pgm,S13_57.pgm,1.58
0,S03_57.pgm,S14_57.pgm,1.713
0,S03_57.pgm,S15_57.pgm,1.29
0,S03_57.pgm,S16_57.pgm,1.564
0,S03_57.pgm,S17_57.pgm,1.459
0,S03_57.pgm,S18_57.pgm,0.55
0,S03_57.pgm,S19_57.pgm,1.29
0,S03_57.pgm,S20_57.pgm,1.06
0,S03_57.pgm,S21_57.pgm,0.723
0,S03_57.pgm,S22_57.pgm,0.522
0,S03_57.pgm,S23_57.pgm,1.388
0,S03_57.pgm,S24_57.pgm,100
0,S03_57.pgm,S25_57.pgm,0.757
0,S03_57.pgm,S26_57.pgm,0.519
0,S03_57.pgm,S27_57.pgm,0.699
0,S03_57.pgm,S28_57.pgm,1.309
0,S03_57.pgm,S29_57.pgm,100
0,S03_57.pgm,S30_57.pgm,0.746
0,S04_57.pgm,S05_57.pgm,1.533
0,S04_57.pgm,S06_57.pgm,1.645
0,S04_57.pgm,S07_57.pgm,1.727
0,S04_57.pgm,S09_57.pgm,1.051
0,S04_57.pgm,S10_57.pgm,1.714
0,S04_57.pgm,S11_57.pgm,1.565
0,S04_57.pgm,S12_57.pgm,1.475
0,S04_57.pgm,S13_57.pgm,1.945
0,S04_57.pgm,S14_57.pgm,2.488
0,S04_57.pgm,S15_57.pgm,1.884
0,S04_57.pgm,S16_57.pgm,1.743
0,S04_57.pgm,S17_57.pgm,2.273
0,S04_57.pgm,S18_57.pgm,1.628
0,S04_57.pgm,S19_57.pgm,1.891
0,S04_57.pgm,S20_57.pgm,2.23
0,S04_57.pgm,S21_57.pgm,1.602
0,S04_57.pgm,S22_57.pgm,1.49
0,S04_57.pgm,S23_57.pgm,2.065
0,S04_57.pgm,S24_57.pgm,100
0,S04_57.pgm,S25_57.pgm,2.111
0,S04_57.pgm,S26_57.pgm,1.573
0,S04_57.pgm,S27_57.pgm,2.069
0,S04_57.pgm,S28_57.pgm,2.432
0,S04_57.pgm,S29_57.pgm,100
0,S04_57.pgm,S30_57.pgm,1.744
0,S05_57.pgm,S06_57.pgm,0.281
0,S05_57.pgm,S07_57.pgm,0.758
0,S05_57.pgm,S09_57.pgm,1.496
0,S05_57.pgm,S10_57.pgm,1.033
0,S05_57.pgm,S11_57.pgm,1.041
0,S05_57.pgm,S12_57.pgm,1.251
0,S05_57.pgm,S13_57.pgm,1.138
0,S05_57.pgm,S14_57.pgm,1.417
0,S05_57.pgm,S15_57.pgm,0.686
0,S05_57.pgm,S16_57.pgm,1.303
0,S05_57.pgm,S17_57.pgm,1.221
0,S05_57.pgm,S18_57.pgm,1.488
0,S05_57.pgm,S19_57.pgm,0.758
0,S05_57.pgm,S20_57.pgm,1.538
0,S05_57.pgm,S21_57.pgm,1.141
0,S05_57.pgm,S22_57.pgm,1.569
0,S05_57.pgm,S23_57.pgm,1.427
0,S05_57.pgm,S24_57.pgm,100
0,S05_57.pgm,S25_57.pgm,1.517
0,S05_57.pgm,S26_57.pgm,1.323
0,S05_57.pgm,S27_57.pgm,1.716
0,S05_57.pgm,S28_57.pgm,1.918
0,S05_57.pgm,S29_57.pgm,100
0,S05_57.pgm,S30_57.pgm,1.186
0,S06_57.pgm,S07_57.pgm,0.992
0,S06_57.pgm,S09_57.pgm,1.381
0,S06_57.pgm,S10_57.pgm,1.364
0,S06_57.pgm,S11_57.pgm,0.973
0,S06_57.pgm,S12_57.pgm,1.282
0,S06_57.pgm,S13_57.pgm,0.856
0,S06_57.pgm,S14_57.pgm,1.271
0,S06_57.pgm,S15_57.pgm,0.639
0,S06_57.pgm,S16_57.pgm,1.071
0,S06_57.pgm,S17_57.pgm,1.4
0,S06_57.pgm,S18_57.pgm,1.512
0,S06_57.pgm,S19_57.pgm,0.936
0,S06_57.pgm,S20_57.pgm,1.652
0,S06_57.pgm,S21_57.pgm,1.128
0,S06_57.pgm,S22_57.pgm,1.369
0,S06_57.pgm,S23_57.pgm,1.185
0,S06_57.pgm,S24_57.pgm,100
0,S06_57.pgm,S25_57.pgm,1.167
0,S06_57.pgm,S26_57.pgm,1.293
0,S06_57.pgm,S27_57.pgm,1.433
0,S06_57.pgm,S28_57.pgm,1.686
0,S06_57.pgm,S29_57.pgm,100
0,S06_57.pgm,S30_57.pgm,1.302
0,S07_57.pgm,S09_57.pgm,1.765
0,S07_57.pgm,S10_57.pgm,0.881
0,S07_57.pgm,S11_57.pgm,1.35
0,S07_57.pgm,S12_57.pgm,1.499
0,S07_57.pgm,S13_57.pgm,0.816
0,S07_57.pgm,S14_57.pgm,1.161
0,S07_57.pgm,S15_57.pgm,0.807
0,S07_57.pgm,S16_57.pgm,1.787
0,S07_57.pgm,S17_57.pgm,1.392
0,S07_57.pgm,S18_57.pgm,1.658
0,S07_57.pgm,S19_57.pgm,0.522
0,S07_57.pgm,S20_57.pgm,1.099
0,S07_57.pgm,S21_57.pgm,1.307
0,S07_57.pgm,S22_57.pgm,1.978
0,S07_57.pgm,S23_57.pgm,1.357
0,S07_57.pgm,S24_57.pgm,100
0,S07_57.pgm,S25_57.pgm,1.808
0,S07_57.pgm,S26_57.pgm,1.509
0,S07_57.pgm,S27_57.pgm,1.656
0,S07_57.pgm,S28_57.pgm,2.239
0,S07_57.pgm,S29_57.pgm,100
